anime_id,name,genre,type,episodes,text
60,Chrno Crusade,"Action, Demons, Historical, Romance, Supernatural",TV,24,"Chrno Crusade [TYPE] TV [GENRE] Action, Demons, Historical, Romance, Supernatural [EP] 24"
512,Majo no Takkyuubin,"Adventure, Comedy, Drama, Fantasy, Magic, Romance",Movie,1,"Majo no Takkyuubin [TYPE] Movie [GENRE] Adventure, Comedy, Drama, Fantasy, Magic, Romance [EP] 1"
12015,Tiger &amp; Bunny Movie 1: The Beginning,"Action, Comedy, Mystery, Super Power",Movie,1,"Tiger &amp; Bunny Movie 1: The Beginning [TYPE] Movie [GENRE] Action, Comedy, Mystery, Super Power [EP] 1"
4975,ChäoS;HEAd,"Harem, Mystery, Psychological, Sci-Fi, Supernatural",TV,12,"ChäoS;HEAd [TYPE] TV [GENRE] Harem, Mystery, Psychological, Sci-Fi, Supernatural [EP] 12"
4722,Skip Beat!,"Comedy, Drama, Romance, Shoujo",TV,25,"Skip Beat! [TYPE] TV [GENRE] Comedy, Drama, Romance, Shoujo [EP] 25"
1089,Macross: Do You Remember Love?,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,"Macross: Do You Remember Love? [TYPE] Movie [GENRE] Action, Mecha, Military, Music, Romance, Sci-Fi, Space [EP] 1"
492,Armitage III: Dual-Matrix,"Action, Adventure, Mecha, Sci-Fi",Movie,1,"Armitage III: Dual-Matrix [TYPE] Movie [GENRE] Action, Adventure, Mecha, Sci-Fi [EP] 1"
10681,Blood-C: The Last Dark,"Action, Horror, Supernatural, Vampire",Movie,1,"Blood-C: The Last Dark [TYPE] Movie [GENRE] Action, Horror, Supernatural, Vampire [EP] 1"
10536,Kimi ni Todoke 2nd Season Specials,"Comedy, Romance, Shoujo",Special,3,"Kimi ni Todoke 2nd Season Specials [TYPE] Special [GENRE] Comedy, Romance, Shoujo [EP] 3"
26,Texhnolyze,"Action, Drama, Psychological, Sci-Fi",TV,22,"Texhnolyze [TYPE] TV [GENRE] Action, Drama, Psychological, Sci-Fi [EP] 22"
9963,Detective Conan Movie 15: Quarter of Silence,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,"Detective Conan Movie 15: Quarter of Silence [TYPE] Movie [GENRE] Adventure, Comedy, Mystery, Police, Shounen [EP] 1"
8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,"Action, Mecha, Military, Sci-Fi",Movie,1,"Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita [TYPE] Movie [GENRE] Action, Mecha, Military, Sci-Fi [EP] 1"
539,Tenchi Muyou! Ryououki,"Action, Comedy, Sci-Fi, Shounen, Space",OVA,6,"Tenchi Muyou! Ryououki [TYPE] OVA [GENRE] Action, Comedy, Sci-Fi, Shounen, Space [EP] 6"
3230,Druaga no Tou: The Aegis of Uruk,"Adventure, Comedy, Fantasy",TV,12,"Druaga no Tou: The Aegis of Uruk [TYPE] TV [GENRE] Adventure, Comedy, Fantasy [EP] 12"
19383,Yami Shibai,"Dementia, Horror, Supernatural",TV,13,"Yami Shibai [TYPE] TV [GENRE] Dementia, Horror, Supernatural [EP] 13"
6324,Omamori Himari,"Action, Comedy, Demons, Ecchi, Harem, Romance, Supernatural",TV,12,"Omamori Himari [TYPE] TV [GENRE] Action, Comedy, Demons, Ecchi, Harem, Romance, Supernatural [EP] 12"
11113,Usagi Drop Specials,"Josei, Slice of Life",Special,4,"Usagi Drop Specials [TYPE] Special [GENRE] Josei, Slice of Life [EP] 4"
16904,K: Missing Kings,"Action, Super Power, Supernatural",Movie,1,"K: Missing Kings [TYPE] Movie [GENRE] Action, Super Power, Supernatural [EP] 1"
11313,Kimi no Iru Machi: Tasogare Kousaten,"Drama, Romance, School, Shounen",OVA,2,"Kimi no Iru Machi: Tasogare Kousaten [TYPE] OVA [GENRE] Drama, Romance, School, Shounen [EP] 2"
15879,Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou,"Action, Mecha",Special,7,"Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou [TYPE] Special [GENRE] Action, Mecha [EP] 7"
1536,Busou Renkin,"Action, Comedy, Fantasy, School, Shounen, Supernatural",TV,26,"Busou Renkin [TYPE] TV [GENRE] Action, Comedy, Fantasy, School, Shounen, Supernatural [EP] 26"
2148,Okane ga Nai,"Drama, Romance, Yaoi",OVA,4,"Okane ga Nai [TYPE] OVA [GENRE] Drama, Romance, Yaoi [EP] 4"
18893,Aoki Hagane no Arpeggio: Ars Nova,"Action, Sci-Fi, Seinen",TV,12,"Aoki Hagane no Arpeggio: Ars Nova [TYPE] TV [GENRE] Action, Sci-Fi, Seinen [EP] 12"
10604,Hidan no Aria Special,"Action, Comedy, Mystery, Romance",Special,1,"Hidan no Aria Special [TYPE] Special [GENRE] Action, Comedy, Mystery, Romance [EP] 1"
384,Gantz,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,"Gantz [TYPE] TV [GENRE] Action, Drama, Horror, Psychological, Sci-Fi, Supernatural [EP] 13"
2499,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1,"Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu [TYPE] Movie [GENRE] Comedy, Drama, School, Shounen, Slice of Life, Sports [EP] 1"
25015,Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen,"Action, Fantasy, Supernatural",Movie,1,"Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen [TYPE] Movie [GENRE] Action, Fantasy, Supernatural [EP] 1"
4705,Tengen Toppa Gurren Lagann: Parallel Works,Music,Music,8,Tengen Toppa Gurren Lagann: Parallel Works [TYPE] Music [GENRE] Music [EP] 8
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"Action, Adventure, Comedy, Fantasy, Romance",TV,13,"Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka [TYPE] TV [GENRE] Action, Adventure, Comedy, Fantasy, Romance [EP] 13"
31173,Akagami no Shirayuki-hime 2nd Season,"Drama, Fantasy, Romance, Shoujo",TV,12,"Akagami no Shirayuki-hime 2nd Season [TYPE] TV [GENRE] Drama, Fantasy, Romance, Shoujo [EP] 12"
379,Heppoko Jikken Animation Excel♥Saga,"Comedy, Parody, Sci-Fi, Shounen",TV,26,"Heppoko Jikken Animation Excel♥Saga [TYPE] TV [GENRE] Comedy, Parody, Sci-Fi, Shounen [EP] 26"
4720,White Album,"Drama, Harem, Music, Romance",TV,13,"White Album [TYPE] TV [GENRE] Drama, Harem, Music, Romance [EP] 13"
8516,Baka to Test to Shoukanjuu Ni!,"Comedy, Romance, School, Super Power",TV,13,"Baka to Test to Shoukanjuu Ni! [TYPE] TV [GENRE] Comedy, Romance, School, Super Power [EP] 13"
1033,Sennen Joyuu,"Action, Adventure, Drama, Fantasy, Historical, Romance",Movie,1,"Sennen Joyuu [TYPE] Movie [GENRE] Action, Adventure, Drama, Fantasy, Historical, Romance [EP] 1"
3297,Aria The Origination,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,13,"Aria The Origination [TYPE] TV [GENRE] Fantasy, Sci-Fi, Shounen, Slice of Life [EP] 13"
10073,Seikon no Qwaser II,"Action, Ecchi, Seinen, Super Power, Supernatural",TV,12,"Seikon no Qwaser II [TYPE] TV [GENRE] Action, Ecchi, Seinen, Super Power, Supernatural [EP] 12"
16157,Choujigen Game Neptune The Animation,"Action, Comedy, Fantasy, Parody, Sci-Fi, Supernatural",TV,12,"Choujigen Game Neptune The Animation [TYPE] TV [GENRE] Action, Comedy, Fantasy, Parody, Sci-Fi, Supernatural [EP] 12"
1815,Shakugan no Shana Movie,"Action, Fantasy, Supernatural",Movie,1,"Shakugan no Shana Movie [TYPE] Movie [GENRE] Action, Fantasy, Supernatural [EP] 1"
138,Hunter x Hunter: Greed Island,"Action, Adventure, Shounen, Super Power",OVA,8,"Hunter x Hunter: Greed Island [TYPE] OVA [GENRE] Action, Adventure, Shounen, Super Power [EP] 8"
4156,Ichigo Mashimaro Episode 0,Comedy,Special,1,Ichigo Mashimaro Episode 0 [TYPE] Special [GENRE] Comedy [EP] 1
1546,Negima!?,"Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",TV,26,"Negima!? [TYPE] TV [GENRE] Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural [EP] 26"
2924,ef: A Tale of Memories.,"Drama, Mystery, Romance",TV,12,"ef: A Tale of Memories. [TYPE] TV [GENRE] Drama, Mystery, Romance [EP] 12"
817,Tactical Roar,"Comedy, Military, Romance, Sci-Fi",TV,13,"Tactical Roar [TYPE] TV [GENRE] Comedy, Military, Romance, Sci-Fi [EP] 13"
14735,Detective Conan Movie 17: Private Eye in the Distant Sea,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,"Detective Conan Movie 17: Private Eye in the Distant Sea [TYPE] Movie [GENRE] Adventure, Comedy, Mystery, Police, Shounen [EP] 1"
3231,Gunslinger Girl: Il Teatrino,"Action, Drama, Military, Sci-Fi",TV,13,"Gunslinger Girl: Il Teatrino [TYPE] TV [GENRE] Action, Drama, Military, Sci-Fi [EP] 13"
30740,Young Black Jack,"Drama, Historical, Seinen",TV,12,"Young Black Jack [TYPE] TV [GENRE] Drama, Historical, Seinen [EP] 12"
8129,Kuragehime,"Comedy, Josei, Slice of Life",TV,11,"Kuragehime [TYPE] TV [GENRE] Comedy, Josei, Slice of Life [EP] 11"
23079,Glasslip,"Romance, Slice of Life, Supernatural",TV,13,"Glasslip [TYPE] TV [GENRE] Romance, Slice of Life, Supernatural [EP] 13"
1364,Detective Conan Movie 05: Countdown to Heaven,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,"Detective Conan Movie 05: Countdown to Heaven [TYPE] Movie [GENRE] Adventure, Comedy, Mystery, Police, Shounen [EP] 1"
762,Bleach: Memories in the Rain,"Action, Adventure, Drama, Shounen, Supernatural",Special,1,"Bleach: Memories in the Rain [TYPE] Special [GENRE] Action, Adventure, Drama, Shounen, Supernatural [EP] 1"
7044,Zan Sayonara Zetsubou Sensei Bangaichi,"Comedy, Parody, School",OVA,2,"Zan Sayonara Zetsubou Sensei Bangaichi [TYPE] OVA [GENRE] Comedy, Parody, School [EP] 2"
123,Fushigi Yuugi,"Adventure, Comedy, Drama, Fantasy, Historical, Magic, Martial Arts, Romance, Shoujo",TV,52,"Fushigi Yuugi [TYPE] TV [GENRE] Adventure, Comedy, Drama, Fantasy, Historical, Magic, Martial Arts, Romance, Shoujo [EP] 52"
162,Pita Ten,"Comedy, Fantasy, Kids, Romance, School, Shounen",TV,26,"Pita Ten [TYPE] TV [GENRE] Comedy, Fantasy, Kids, Romance, School, Shounen [EP] 26"
117,El Hazard: The Magnificent World,"Adventure, Comedy, Fantasy, Romance",OVA,7,"El Hazard: The Magnificent World [TYPE] OVA [GENRE] Adventure, Comedy, Fantasy, Romance [EP] 7"
8792,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!,Comedy,OVA,1,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!! [TYPE] OVA [GENRE] Comedy [EP] 1
6862,K-On!: Live House!,"Comedy, Music, School, Slice of Life",Special,1,"K-On!: Live House! [TYPE] Special [GENRE] Comedy, Music, School, Slice of Life [EP] 1"
6500,Seikon no Qwaser,"Action, Ecchi, Seinen, Super Power, Supernatural",TV,24,"Seikon no Qwaser [TYPE] TV [GENRE] Action, Ecchi, Seinen, Super Power, Supernatural [EP] 24"
8915,Dantalian no Shoka,"Action, Historical, Mystery, Supernatural",TV,12,"Dantalian no Shoka [TYPE] TV [GENRE] Action, Historical, Mystery, Supernatural [EP] 12"
18115,Magi: The Kingdom of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,"Magi: The Kingdom of Magic [TYPE] TV [GENRE] Action, Adventure, Fantasy, Magic, Shounen [EP] 25"
5365,Tsumiki no Ie,Drama,Movie,1,Tsumiki no Ie [TYPE] Movie [GENRE] Drama [EP] 1
6864,xxxHOLiC Rou,"Mystery, Supernatural",OVA,2,"xxxHOLiC Rou [TYPE] OVA [GENRE] Mystery, Supernatural [EP] 2"
886,Amaenaide yo!! Katsu!!,"Comedy, Ecchi, Harem, Romance, Supernatural",TV,12,"Amaenaide yo!! Katsu!! [TYPE] TV [GENRE] Comedy, Ecchi, Harem, Romance, Supernatural [EP] 12"
6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,"Action, Fantasy, Super Power",OVA,1,"Final Fantasy VII: On the Way to a Smile - Episode: Denzel [TYPE] OVA [GENRE] Action, Fantasy, Super Power [EP] 1"
14713,Kamisama Hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13,"Kamisama Hajimemashita [TYPE] TV [GENRE] Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural [EP] 13"
137,Hunter x Hunter OVA,"Action, Adventure, Shounen, Super Power",OVA,8,"Hunter x Hunter OVA [TYPE] OVA [GENRE] Action, Adventure, Shounen, Super Power [EP] 8"
4938,Tsubasa: Shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,"Tsubasa: Shunraiki [TYPE] OVA [GENRE] Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural [EP] 2"
15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,"Horror, Mystery",OVA,4,"Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou [TYPE] OVA [GENRE] Horror, Mystery [EP] 4"
19363,Gin no Saji 2nd Season,"Comedy, School, Shounen, Slice of Life",TV,11,"Gin no Saji 2nd Season [TYPE] TV [GENRE] Comedy, School, Shounen, Slice of Life [EP] 11"
23289,Gekkan Shoujo Nozaki-kun,"Comedy, Romance, School",TV,12,"Gekkan Shoujo Nozaki-kun [TYPE] TV [GENRE] Comedy, Romance, School [EP] 12"
9366,Kaichou wa Maid-sama!: Omake dayo!,"Comedy, School, Shoujo",Special,1,"Kaichou wa Maid-sama!: Omake dayo! [TYPE] Special [GENRE] Comedy, School, Shoujo [EP] 1"
5079,Kurokami The Animation,"Action, Martial Arts, Super Power",TV,23,"Kurokami The Animation [TYPE] TV [GENRE] Action, Martial Arts, Super Power [EP] 23"
14515,Sasami-san@Ganbaranai,"Comedy, Romance, Supernatural",TV,12,"Sasami-san@Ganbaranai [TYPE] TV [GENRE] Comedy, Romance, Supernatural [EP] 12"
9347,Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho,"Comedy, Fantasy, Harem, Romance, Vampire",OVA,1,"Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho [TYPE] OVA [GENRE] Comedy, Fantasy, Harem, Romance, Vampire [EP] 1"
10495,Yuru Yuri,"Comedy, School, Shoujo Ai, Slice of Life",TV,12,"Yuru Yuri [TYPE] TV [GENRE] Comedy, School, Shoujo Ai, Slice of Life [EP] 12"
77,Mahou Shoujo Lyrical Nanoha A&#039;s,"Action, Comedy, Drama, Magic, Super Power",TV,13,"Mahou Shoujo Lyrical Nanoha A&#039;s [TYPE] TV [GENRE] Action, Comedy, Drama, Magic, Super Power [EP] 13"
132,GetBackers,"Action, Comedy, Drama, Mystery, Shounen, Super Power, Supernatural",TV,49,"GetBackers [TYPE] TV [GENRE] Action, Comedy, Drama, Mystery, Shounen, Super Power, Supernatural [EP] 49"
7627,Mitsudomoe,"Comedy, School, Slice of Life",TV,13,"Mitsudomoe [TYPE] TV [GENRE] Comedy, School, Slice of Life [EP] 13"
31297,Tokyo Ghoul: &quot;Pinto&quot;,"Action, Drama, Horror, Mystery, Psychological, Supernatural",OVA,1,"Tokyo Ghoul: &quot;Pinto&quot; [TYPE] OVA [GENRE] Action, Drama, Horror, Mystery, Psychological, Supernatural [EP] 1"
21863,Mangaka-san to Assistant-san to The Animation,"Comedy, Ecchi, Harem, Seinen, Slice of Life",TV,12,"Mangaka-san to Assistant-san to The Animation [TYPE] TV [GENRE] Comedy, Ecchi, Harem, Seinen, Slice of Life [EP] 12"
897,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,"Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,"Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu [TYPE] Movie [GENRE] Adventure, Fantasy, Sci-Fi, Shounen [EP] 1"
15883,Fantasista Doll,"Fantasy, Magic, Sci-Fi",TV,12,"Fantasista Doll [TYPE] TV [GENRE] Fantasy, Magic, Sci-Fi [EP] 12"
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,"Fantasy, Historical, Romance",OVA,1,"Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu [TYPE] OVA [GENRE] Fantasy, Historical, Romance [EP] 1"
14511,Minami-ke Tadaima,"Comedy, School, Slice of Life",TV,13,"Minami-ke Tadaima [TYPE] TV [GENRE] Comedy, School, Slice of Life [EP] 13"
6489,Zero no Tsukaima: Princesses no Rondo Picture Drama,"Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School",Special,7,"Zero no Tsukaima: Princesses no Rondo Picture Drama [TYPE] Special [GENRE] Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School [EP] 7"
19489,Little Witch Academia: Mahoujikake no Parade,"Adventure, Comedy, Fantasy, Magic, School",Movie,1,"Little Witch Academia: Mahoujikake no Parade [TYPE] Movie [GENRE] Adventure, Comedy, Fantasy, Magic, School [EP] 1"
12565,Fate/Prototype,"Action, Fantasy, Magic, Romance, Shounen, Supernatural",OVA,1,"Fate/Prototype [TYPE] OVA [GENRE] Action, Fantasy, Magic, Romance, Shounen, Supernatural [EP] 1"
10012,Carnival Phantasm,"Comedy, Parody, Supernatural",OVA,12,"Carnival Phantasm [TYPE] OVA [GENRE] Comedy, Parody, Supernatural [EP] 12"
2298,Mobile Suit Gundam Seed: After-Phase Between the Stars,"Action, Drama, Mecha, Sci-Fi",Special,1,"Mobile Suit Gundam Seed: After-Phase Between the Stars [TYPE] Special [GENRE] Action, Drama, Mecha, Sci-Fi [EP] 1"
185,Initial D First Stage,"Action, Cars, Drama, Seinen, Sports",TV,26,"Initial D First Stage [TYPE] TV [GENRE] Action, Cars, Drama, Seinen, Sports [EP] 26"
10638,Denpa Onna to Seishun Otoko Special,"Comedy, Sci-Fi, Seinen",Special,1,"Denpa Onna to Seishun Otoko Special [TYPE] Special [GENRE] Comedy, Sci-Fi, Seinen [EP] 1"
209,R.O.D the TV,"Action, Adventure, Comedy, Drama, Sci-Fi, Super Power",TV,26,"R.O.D the TV [TYPE] TV [GENRE] Action, Adventure, Comedy, Drama, Sci-Fi, Super Power [EP] 26"
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,"Comedy, Ecchi, Fantasy, Romance",TV,12,"Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. [TYPE] TV [GENRE] Comedy, Ecchi, Fantasy, Romance [EP] 12"
20767,Noragami OVA,"Action, Adventure, Shounen",OVA,2,"Noragami OVA [TYPE] OVA [GENRE] Action, Adventure, Shounen [EP] 2"
916,Tokkou,"Action, Comedy, Horror, Mystery, Police, Supernatural",TV,13,"Tokkou [TYPE] TV [GENRE] Action, Comedy, Horror, Mystery, Police, Supernatural [EP] 13"
16468,One Piece: Glorious Island,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,2,"One Piece: Glorious Island [TYPE] Special [GENRE] Action, Adventure, Comedy, Fantasy, Shounen, Super Power [EP] 2"
1723,Clannad Movie,"Drama, Fantasy, Romance, School",Movie,1,"Clannad Movie [TYPE] Movie [GENRE] Drama, Fantasy, Romance, School [EP] 1"
20021,Sword Art Online: Extra Edition,"Action, Adventure, Fantasy, Game, Romance",Special,1,"Sword Art Online: Extra Edition [TYPE] Special [GENRE] Action, Adventure, Fantasy, Game, Romance [EP] 1"
2123,Digimon X-Evolution,"Action, Adventure, Fantasy, Sci-Fi",Movie,1,"Digimon X-Evolution [TYPE] Movie [GENRE] Action, Adventure, Fantasy, Sci-Fi [EP] 1"
8211,Dance in the Vampire Bund Recap,"Action, Supernatural, Vampire",Special,1,"Dance in the Vampire Bund Recap [TYPE] Special [GENRE] Action, Supernatural, Vampire [EP] 1"
4752,Vampire Knight Guilty,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13,"Vampire Knight Guilty [TYPE] TV [GENRE] Drama, Mystery, Romance, Shoujo, Supernatural, Vampire [EP] 13"
1579,Kiniro no Corda: Primo Passo,"Comedy, Drama, Harem, Magic, Music, Romance, School, Shoujo",TV,25,"Kiniro no Corda: Primo Passo [TYPE] TV [GENRE] Comedy, Drama, Harem, Magic, Music, Romance, School, Shoujo [EP] 25"
5909,Seitokai no Ichizon,"Comedy, Harem, Parody, School",TV,12,"Seitokai no Ichizon [TYPE] TV [GENRE] Comedy, Harem, Parody, School [EP] 12"
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri","Action, Adventure, Fantasy, Military",TV,12,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri [TYPE] TV [GENRE] Action, Adventure, Fantasy, Military [EP] 12"
133,Green Green,"Comedy, Ecchi, Romance, School, Slice of Life",TV,12,"Green Green [TYPE] TV [GENRE] Comedy, Ecchi, Romance, School, Slice of Life [EP] 12"
146,Kono Minikuku mo Utsukushii Sekai,"Comedy, Drama, Magic, Romance, Sci-Fi",TV,12,"Kono Minikuku mo Utsukushii Sekai [TYPE] TV [GENRE] Comedy, Drama, Magic, Romance, Sci-Fi [EP] 12"
5420,Kemono no Souja Erin,"Drama, Fantasy",TV,50,"Kemono no Souja Erin [TYPE] TV [GENRE] Drama, Fantasy [EP] 50"
28735,Shouwa Genroku Rakugo Shinjuu,"Drama, Historical, Josei",TV,13,"Shouwa Genroku Rakugo Shinjuu [TYPE] TV [GENRE] Drama, Historical, Josei [EP] 13"
31790,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,"Comedy, Mecha, Police, Sci-Fi",TV,12,"Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari [TYPE] TV [GENRE] Comedy, Mecha, Police, Sci-Fi [EP] 12"
5028,Major S5,"Comedy, Drama, Romance, Sports",TV,25,"Major S5 [TYPE] TV [GENRE] Comedy, Drama, Romance, Sports [EP] 25"
4081,Natsume Yuujinchou,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,"Natsume Yuujinchou [TYPE] TV [GENRE] Drama, Fantasy, Shoujo, Slice of Life, Supernatural [EP] 13"
1563,Magic Knight Rayearth II,"Adventure, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",TV,29,"Magic Knight Rayearth II [TYPE] TV [GENRE] Adventure, Drama, Fantasy, Magic, Mecha, Romance, Shoujo [EP] 29"
419,Samurai Deeper Kyou,"Adventure, Comedy, Historical, Shounen, Supernatural",TV,26,"Samurai Deeper Kyou [TYPE] TV [GENRE] Adventure, Comedy, Historical, Shounen, Supernatural [EP] 26"
31414,Nijiiro Days,"Comedy, Romance, School, Shoujo, Slice of Life",TV,24,"Nijiiro Days [TYPE] TV [GENRE] Comedy, Romance, School, Shoujo, Slice of Life [EP] 24"
20689,Hamatora The Animation,"Comedy, Mystery, Super Power",TV,12,"Hamatora The Animation [TYPE] TV [GENRE] Comedy, Mystery, Super Power [EP] 12"
6956,Working!!,"Comedy, Slice of Life",TV,13,"Working!! [TYPE] TV [GENRE] Comedy, Slice of Life [EP] 13"
187,Initial D Third Stage,"Action, Cars, Drama, Seinen, Sports",Movie,1,"Initial D Third Stage [TYPE] Movie [GENRE] Action, Cars, Drama, Seinen, Sports [EP] 1"
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,"Comedy, Romance, School, Seinen",OVA,1,"Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai [TYPE] OVA [GENRE] Comedy, Romance, School, Seinen [EP] 1"
85,Mobile Suit Zeta Gundam,"Drama, Mecha, Military, Sci-Fi, Space",TV,50,"Mobile Suit Zeta Gundam [TYPE] TV [GENRE] Drama, Mecha, Military, Sci-Fi, Space [EP] 50"
6712,Natsu no Arashi! Akinaichuu,"Comedy, Romance, Supernatural",TV,13,"Natsu no Arashi! Akinaichuu [TYPE] TV [GENRE] Comedy, Romance, Supernatural [EP] 13"
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,"Saint Seiya: The Lost Canvas - Meiou Shinwa [TYPE] OVA [GENRE] Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural [EP] 13"
20787,Black Bullet,"Action, Mystery, Sci-Fi, Seinen",TV,13,"Black Bullet [TYPE] TV [GENRE] Action, Mystery, Sci-Fi, Seinen [EP] 13"
12471,Eureka Seven AO,"Action, Adventure, Drama, Mecha, Sci-Fi",TV,24,"Eureka Seven AO [TYPE] TV [GENRE] Action, Adventure, Drama, Mecha, Sci-Fi [EP] 24"
15989,Saki Achiga-hen: Episode of Side-A Specials,"Game, School, Slice of Life",Special,4,"Saki Achiga-hen: Episode of Side-A Specials [TYPE] Special [GENRE] Game, School, Slice of Life [EP] 4"
1222,Bokura ga Ita,"Drama, Romance, Shoujo, Slice of Life",TV,26,"Bokura ga Ita [TYPE] TV [GENRE] Drama, Romance, Shoujo, Slice of Life [EP] 26"
6030,Needless,"Action, Comedy, Ecchi, Sci-Fi, Super Power",TV,24,"Needless [TYPE] TV [GENRE] Action, Comedy, Ecchi, Sci-Fi, Super Power [EP] 24"
